title,source,q1,q2,sep
GRO rules for sub-districts of birth registrations?,Genealogy_1155,So what hidden clues can we get from the GRO birth registration?,"The first two sub-districts from Kingsbridge registration district in the 1881 Census registration districts report from Histpop.org are:   Blackawton: parish Blackawaton, Stokefleming, Slapton Stokenham: parishes of Stokenham, Sherford, Charleton, South Pool, Chivelstone, East Portlemouth   My question is: is it necessary to register a birth from Stokenham in Stokenham sub-district?",117
GRO rules for sub-districts of birth registrations?,Genealogy_1155,"The first two sub-districts from Kingsbridge registration district in the 1881 Census registration districts report from Histpop.org are:   Blackawton: parish Blackawaton, Stokefleming, Slapton Stokenham: parishes of Stokenham, Sherford, Charleton, South Pool, Chivelstone, East Portlemouth   My question is: is it necessary to register a birth from Stokenham in Stokenham sub-district?","If a family lived close by the border of the sub-district, could they register in the neighboring sub-district, or would the GRO list the birth in the sub-district where it belonged, regardless of what office was visited?",0
Seeking business records of South Australian general hawkers and drapers around 1880?,Genealogy_1156,"Are there government records available for the registration, and dissolution, of businesses in South Australia around 1880 that might list a few details about those conducting them?",Intriguingly there is a Thomas Hitchcoy [sic?,0
Looking for the actual location of my grandfather's birthplace,Genealogy_1157,"Does anyone know if this is a real village, and if so, where it was located?",Is there a slavic - Russian or Polish version?,58
Software/service for informal genealogy book?,Genealogy_1158,"Can anyone recommend a means of informally publishing a short family history that includes text, charts, and photos, for a non-family-researching audience?",?,248
How can overlapping ~35 cM segments of matching kits not match each other?,Genealogy_1159,"How can overlapping 36.8937 cM (from 11,551,254 to 48,458,402) and 82.9541 cM (from 12,460,601 to 74,135,725) matches on Chromosome 18 not match each other?","I understand that because these kits are not phased and two values are at every position, you can get false positives, but given the very long length of 12,460,601 to 48,458,402 shouldn't that be near zero probability to be a false positive?",260
How can overlapping ~35 cM segments of matching kits not match each other?,Genealogy_1159,"I understand that because these kits are not phased and two values are at every position, you can get false positives, but given the very long length of 12,460,601 to 48,458,402 shouldn't that be near zero probability to be a false positive?",Does this suggest some kind of corruption in the DNA test data or blank spaces in the data?,0
How can overlapping ~35 cM segments of matching kits not match each other?,Genealogy_1159,Does this suggest some kind of corruption in the DNA test data or blank spaces in the data?,What would explain such a long false positive?,0
Ship Manifest vs Passenger List,Genealogy_1161,Who compiled these documents?,What are the canonical differences between these two documents?,0
Ship Manifest vs Passenger List,Genealogy_1161,What are the canonical differences between these two documents?,"Does each one have its (potential) benefits, or is there one which is clearly superior?",0
"Reading surname in 1873 diary from Fullarton, South Australia?",Genealogy_1163,The rest says:     A family from Victoria named ?,Are you able to discern the name?,910
Deep Web Search Tools for Genealogy?,Genealogy_1164,Is the deep web relevant to us in terms of genealogical research?,"Are there any (open source/commandline) tools, which can access the deep web or did I completely misunderstood the principle of the deep web?",0
Average age at marriage in Highland Scotland in 18th century,Genealogy_1165,"With that in mind, would it be unreasonable to expect that John was about 40 when he married and 55 when his youngest child was born?","I'm going to keep tracing the two Johns, as set out in the answers to this earlier question of mine, but in the meantime, are there any historical studies of population demography in Scotland that might help me?",194
Generational Loss of Data with DNA Testing,Genealogy_1166,How much more additional benefit would I gain by having each of the individuals above (A-E) take Autosomal DNA test (via Ancestry or FamilyTreeDNA for example) ?,Would the Autosomal be the 'best bang for the buck' test to request for each of them or should I have the oldest ones take a different test?,0
Generational Loss of Data with DNA Testing,Genealogy_1166,Would the Autosomal be the 'best bang for the buck' test to request for each of them or should I have the oldest ones take a different test?,"Would having someone in group E take the Autosomal DNA test facilitate determination of how many generations ago we shared an ancestor, if at all or at least give a ballpark?",0
How Complete is GEDCOM Export from Various Programs?,Genealogy_1167,"Have there been any data ""coverage"" tests done on genealogy programs?",Are there any vendors who have done this test on their own program and have shown that 100% of what is can be entered into it will be exported to GEDCOM?,0
How to organize your sources (digital system),Genealogy_1169,"So I have sources like:   United States Census, 1920 United States Census, 1930 United States Census, 1940 Pennsylvania Death Certificates Ohio Marriage Records Ohio Marriage Certificate Ohio Death Certificate   Under each source I have Media images labeled like:   United States Census, 1930  Carnegie Ward 1, 15B Pittsburgh Ward 12, 6B Cleveland District 809, 10B  Ohio Death Certificate  1939, #44796 1948, #67623 1950, #66703    Each person/event is then sourced like:   John Doe, Death  Ohio Death Certificate, Page: 1939, #44796  Jane Doe, Death  Ohio Death Certificate, Page: 1948, #67623  Mary Poppins, Census  United States Census, 1930, Page: Cleveland District 809, 10B    Is this OK?",Should I be doing it different?,0
How to organize your sources (digital system),Genealogy_1169,Should I be doing it different?,What so people with > 1000 people and documents do?,241
Catch 22: how do you know if a data provider's sub will be valuable to you — before you subscribe?,Genealogy_1170,"(Side note: if you are trying to evaluate whether a site will be useful to you, the question What can be gained by paying for a subscription website such as Ancestry.com?","to examine whether a particular data set on Ancestry and Find My Past actually comes from Family Search and can be searched for free there), but what happens when someone has a data set exclusive to that subscription site?",231
Catch 22: how do you know if a data provider's sub will be valuable to you — before you subscribe?,Genealogy_1170,"to examine whether a particular data set on Ancestry and Find My Past actually comes from Family Search and can be searched for free there), but what happens when someone has a data set exclusive to that subscription site?","How do you guess whether there will be enough people in the data set to make it worth your while, before you pay?",0
Catch 22: how do you know if a data provider's sub will be valuable to you — before you subscribe?,Genealogy_1170,"How do you guess whether there will be enough people in the data set to make it worth your while, before you pay?",What are some search strategies I can use to figure out whether there will be enough content for me to subscribe?,87
Catch 22: how do you know if a data provider's sub will be valuable to you — before you subscribe?,Genealogy_1170,What are some search strategies I can use to figure out whether there will be enough content for me to subscribe?,scenario?,3737
"What churches in/near Ward 6, Albany, New York State might have baptized Scottish baby in 1854?",Genealogy_1171,I have asked an earlier question about the brief time my 2nd great grandfather Robert John Steven Sellers and his parents Robert Sellers and Margaret Clacher spent at Albany in New York State as Finding New York City/State records relating to Sellars family (British subjects) births/deaths mid 19th century?,"I am confident that he was born in Albany in 1854 because:   the 1855 New York State Census records one year old Robert John Stephen Sellers as living with his parents Robert Sellers and Margaret Clacher at Albany City, Ward 6, Albany, New York, USA (HOUSEHOLD NUMBER: 2, LINE NUMBER: 39, SHEET NUMBER: 11) and that he was born in the U.S. the 1861 Scotland Census records Robert Sillars, aged 6, born ""America, US"" the 1871 Scotland Census records Robert Sellars, aged 16, born ""State of New York Britsh Bubject, albany"" an 8 Jul 1874 Certificate of Discharge and Character from the ship Oakworth in Melbourne, Victoria, Australia says Robert Sellers was born 1854 in ""Albany, USA""   Where should I look for an 1854 baptism record of Robert John Steven/Stephen Sellers/Sellars/Sillars in Albany?",947
"What churches in/near Ward 6, Albany, New York State might have baptized Scottish baby in 1854?",Genealogy_1171,"I am confident that he was born in Albany in 1854 because:   the 1855 New York State Census records one year old Robert John Stephen Sellers as living with his parents Robert Sellers and Margaret Clacher at Albany City, Ward 6, Albany, New York, USA (HOUSEHOLD NUMBER: 2, LINE NUMBER: 39, SHEET NUMBER: 11) and that he was born in the U.S. the 1861 Scotland Census records Robert Sillars, aged 6, born ""America, US"" the 1871 Scotland Census records Robert Sellars, aged 16, born ""State of New York Britsh Bubject, albany"" an 8 Jul 1874 Certificate of Discharge and Character from the ship Oakworth in Melbourne, Victoria, Australia says Robert Sellers was born 1854 in ""Albany, USA""   Where should I look for an 1854 baptism record of Robert John Steven/Stephen Sellers/Sellars/Sillars in Albany?",Does the above perhaps point at any particular churches in Albany whose baptism records I could try to access?,774
What does this Y symbol abbreviate in a Quaker birth record?,Genealogy_1172,"You can view the document here:   [website]For each birth, it reads something like this example:     Mary Wright (Daughter of James Wright &amp; Mary his wife) was born y?","3rd day of the 6th month 1708   So, when accounting for Quaker dates, Mary Wright was born August 3, 1708 (Gregorian Calendar), but what does the y?",0
What does this Y symbol abbreviate in a Quaker birth record?,Genealogy_1172,"3rd day of the 6th month 1708   So, when accounting for Quaker dates, Mary Wright was born August 3, 1708 (Gregorian Calendar), but what does the y?",stand for before the day of the month?,0
Interpreting Quaker dates in eleventh or twelfth month with only one year?,Genealogy_1173,"If I have a Quaker date that only lists one year and is in the eleventh or twelfth month, should I assume it is Julian year and not Gregorian?","That original document has an entry that reads:     John Wright (Son of James Wright &amp; Mary his wife) was born Ye (the) 4th day of the 11th month 1716   So John is born January (eleventh month) 4, 1716 Julian and January 4, 1717 Gregorian, right?",1458
Where can I find Pennsylvania Archives Series II?,Genealogy_1174,"I cannot find any such online document, so perhaps this is a hardbound book?","Where can I find Pennsylvania Archives Series II, preferably online or an alternate source of the probate of James Wright so I can see dates and hopefully read the original will?",130
Returning World War I era German dog tags?,Genealogy_1176,Is there any way I can research these individuals?,Any ideas?,87
Interpreting comments and abbreviations on death record abstracts,Genealogy_1177,"My question, taking into account that certificates vary by state and time period: Is there a general guide for interpreting them and the abbreviations they may have in the comments sections?",But this is just an example of why I want to know how to interpret them...  My question: I am looking for a reference guide I may use to interpret these type of comments and was wondering if anyone has come across any other guides like they have for other record types mentioned in the forum?,539
What is uniform worn by Herr Schedler in photo taken late 19th century in Hannover?,Genealogy_1179,I am guessing this is a German uniform - is it military?,"Anyone have any ideas how I can find out what uniform it is, or any other scraps or details and help me place Herr Schedler?",0
"Are parents listed on marriage certificate ""proof"" of parentage?",Genealogy_1180,Does the fact that Thomas is named as the father on John's marriage certificate give any certainty or does it only indicate that is who he considered his father (or even believed was his father)?,"Does the fact he is named ""McAllister"" in the census while his mother is listed as ""McKie"" give additional weight to Thomas being the father?",0
What is written after John Lark's name?,Genealogy_1183,I have two questions from this record that are attempting to prove this theory:   What is written after John Larke's name?,Does the Number 2 in the lower left hand corner indicate a second marriage?,70
What is written after John Lark's name?,Genealogy_1183,Does the Number 2 in the lower left hand corner indicate a second marriage?,Or is there any clue that would indicate this is a second marriage?,0
Are there any Genealogical / Historical Photo Request Communities?,Genealogy_1184,I have been curious if there are any specific Historical Genealogical Photo Request Specific Forums / Communities out there that anyone knows about?,The question: Where is a large enough and active community one can request a photo of a historical event or person and might within a reasonable time (a year or two) have a reasonable chance of getting a response from the community's users if well refined enough but not too specific of a request?,1729
How can I get Soviet era arrest documents?,Genealogy_1185,Where can I get such documents?,Are they online?,0
"Is this a half niece/uncle relationship vs 1st cousin once removed, or something else?",Genealogy_1186,Is there still a chance he's my half uncle at these levels or a way we can confirm our relationship further?,Perhaps this man is at the low level with his half brother and me??,566
How to help adoptee find her father without outing him?,Genealogy_1187,Question  How can I investigate this further without outing the father?,"If I email members of my extended family asking ""Do you know anyone who was in &lt;branch of the armed services&gt;, serving at &lt;name of base&gt; in &lt;year&gt;?",0
How to help adoptee find her father without outing him?,Genealogy_1187,"If I email members of my extended family asking ""Do you know anyone who was in &lt;branch of the armed services&gt;, serving at &lt;name of base&gt; in &lt;year&gt;?","If I decide to start asking relatives, should I first let the veteran I emailed know that I will be doing so if he is unable to help me identify the father discreetly, or would that seem like blackmail?",236
How to help adoptee find her father without outing him?,Genealogy_1187,"If I decide to start asking relatives, should I first let the veteran I emailed know that I will be doing so if he is unable to help me identify the father discreetly, or would that seem like blackmail?",Should I wait to pursue this research until his death (he's an old man)?,0
How to help adoptee find her father without outing him?,Genealogy_1187,Should I wait to pursue this research until his death (he's an old man)?,His wife's death?,0
What can I infer about John Wright from this 1841 census entry?,Genealogy_1188,"Can I infer anything about John from this census record other than his name, approximate date of birth and county of birth?",What circumstances might lead to an 11 year old appearing in the census in this way?,0
Why would I match someone in a region neither of my parents do?,Genealogy_1189,Is the likely explanation that my parents have matches too small to show up unless they're combined in me?,"For example, they could each have a 2 cM stretch:  Mom ------XX------- Dad --------XX----- me  ------XXXX-----   Or is there a different explanation?",0
Why would I match someone in a region neither of my parents do?,Genealogy_1189,"For example, they could each have a 2 cM stretch:  Mom ------XX------- Dad --------XX----- me  ------XXXX-----   Or is there a different explanation?","In general, what is a reasonable minimum cM threshold?",0
Interpreting a Freemasons' Lodge Register,Genealogy_1190,The best I can read the reason here is '6withdw' which might mean withdrawal?,"If it was withdrawal, how did that differ from resignation, and can I infer anything from the act of withdrawal instead of resignation?",0
Is this close family member on AncestryDNA a half sibling?,Genealogy_1191,"only the deceased names are listed - i'm assuming the  couple at the top of tree are ""grandparents"" of my close match (and me?",")....and if they had only one son and then they only had one daughter, then she couldn't be my aunt or niece or 1st cousin...so more likely my half sibling?",0
Relationship to DNA match who may share my mother with my great-uncle,Genealogy_1192,Questions:   Why are Tom and Sue different levels of cousin (1st and 2nd) to me if they are full siblings?,be related to me?,14
Relationship to DNA match who may share my mother with my great-uncle,Genealogy_1192,be related to me?,Is it possible that my mother could possibly be the mother to one of these matches (a 1/2 sibling)?,0
How could we be related. All combinations make zero sense,Genealogy_1193,What am I missing??,Is that correct?,1680
How could we be related. All combinations make zero sense,Genealogy_1193,Is that correct?,Is that correct??,207
How could we be related. All combinations make zero sense,Genealogy_1193,Is that correct??,"Assuming my Mom isn’t a match for T and G, would having a DNA test on my Dads 1C , the relation would be my Dads, Dad, Brothers son  Would that help answer where T and G fit in?",0
DNA results from Ancestry,Genealogy_1196,"I then figured that this means that each parent is 3/4 of their respective base region, and 1/4 of region C. Interpreting this further, I ventured the guess that of the four great-grandparents on both the maternal and paternal lines one was a carrier from region C.  Does any of this make sense?",Is there any place where I could read up on the mathematics of genetics?,0
Phased psuedo-kit on GEDmatch -- what accounts for huge drops in SNP count?,Genealogy_1197,"But I assume it is equivalent to having the information in my file -- i.e., a list of loci names, corresponding chromosome and position, and a pair of nucleotides, i.e., A, T, G, or C.  Is this essentially correct?",Is this roughly what the phased kit will contain?,962
Phased psuedo-kit on GEDmatch -- what accounts for huge drops in SNP count?,Genealogy_1197,Is this roughly what the phased kit will contain?,What is wrong with my understanding and accounts for these huge drops in amounts of data?,792
Is Whole Genome Testing in any way useful for Genealogy?,Genealogy_1198,"So my question is if there is anything useful to a genealogist, for the purposes of helping to find their ancestors, that a whole genome test can provide that would provide enough added value over and above the standard autosomal, Y-DNA and mtDNA tests, that will make it worth the purchase?",Should I get a whole genome test?,4
Is Whole Genome Testing in any way useful for Genealogy?,Genealogy_1198,Should I get a whole genome test?,"If so, how will it help me advance my genealogical research?",0
Is Whole Genome Testing in any way useful for Genealogy?,Genealogy_1198,"If so, how will it help me advance my genealogical research?",Would the same hold true for a whole Exome sequencing test?,0
Finding illegitimate boy after birth in 1903?,Genealogy_1199,Where was he?,Who was his father?,0
Finding illegitimate boy after birth in 1903?,Genealogy_1199,Who was his father?,And where did the name Logan come from?,123
What do you do with photos after scanning them?,Genealogy_1200,What does one do with them after scanning?,Donate them somewhere?,30
What do you do with photos after scanning them?,Genealogy_1200,Donate them somewhere?,Pawn them off to another relative?,0
What do you do with photos after scanning them?,Genealogy_1200,Pawn them off to another relative?,Keep them around forever?,0
What do you do with photos after scanning them?,Genealogy_1200,Keep them around forever?,Has anyone dealt with this issue?,72
"Are there different amounts of ""fuzziness"" in the endpoints when doing pairwise 1-1 comparisons among three people at GEDmatch?",Genealogy_1201,Is that a reasonable deduction?,"Can this be resolved by saying that 36,528,222 is not actually significantly farther than 35,145,961?",781
"Are there different amounts of ""fuzziness"" in the endpoints when doing pairwise 1-1 comparisons among three people at GEDmatch?",Genealogy_1201,"Can this be resolved by saying that 36,528,222 is not actually significantly farther than 35,145,961?",That there was a different amount of fuzziness in the right endpoint when doing the A to B and A to C comparisons?,0
"Are there different amounts of ""fuzziness"" in the endpoints when doing pairwise 1-1 comparisons among three people at GEDmatch?",Genealogy_1201,That there was a different amount of fuzziness in the right endpoint when doing the A to B and A to C comparisons?,"1.4 million positions to me seems like it would be more than fuzz, but perhaps not?",0
"Are there different amounts of ""fuzziness"" in the endpoints when doing pairwise 1-1 comparisons among three people at GEDmatch?",Genealogy_1201,"1.4 million positions to me seems like it would be more than fuzz, but perhaps not?","If that really is a significant difference, what else can account for the comparison data above?",0
"Conducting research on Chinese village named P'an Yu, Guangdong Province?",Genealogy_1202,"Is it is possible to find BMD, emigration or other travel-related records for a Chinese village in English?",How should I tackle this?,0
How should I deal with different alphabets?,Genealogy_1203,"How should I record a name when a different alphabet was the ""native alphabet"" of the person?","And it gets worse when we're dealing with my wife's parents, since his father is japanese...  How can I deal with that?",244
How should I deal with different alphabets?,Genealogy_1203,"And it gets worse when we're dealing with my wife's parents, since his father is japanese...  How can I deal with that?",What approaches have you used ?,0
Help reading an Ellis island record,Genealogy_1204,Nationality: Hungary Race (col.9): ?,Last Residence: Lindenharst(?,0
Help reading an Ellis island record,Genealogy_1204,Last Residence: Lindenharst(?,"Passage paid by: Cousin Who Going to See: Karlo Cacic, Kansas City, Box 106  Sugar Creek ????",101
Could 'Annie' be a Pseudonym for Augusta,Genealogy_1205,"So, the questions I am asking are:   Can I be reasonable confident that this census record relates to my ancestors?",Could it be that Annie was a pseudonym for Augusta?,0
Could 'Annie' be a Pseudonym for Augusta,Genealogy_1205,Could it be that Annie was a pseudonym for Augusta?,"If so, why would she declare her name to be Annie on one offical document and Augusta on another 5 years later?",0
Was there a special Marriage license for Non-US Citizens in 1925?,Genealogy_1206,In my quest to find a wedding certificate  Question:  As they never became American citizens would they have needed a special type of license to get married in Philadelphia?,Is there anywhere else  in the State they could be?,218
Were 19th century Austro-Hungarians in Sweden or Swedes in Austria-Hungary (Carpathian Mts)?,Genealogy_1208,Is there a historical reason Austro-Hungarians in the 19th century would have traveled to rural Sweden?,"(Kalmar, Lönneberga)   Could it have been for work or military, for example?",0
Were 19th century Austro-Hungarians in Sweden or Swedes in Austria-Hungary (Carpathian Mts)?,Genealogy_1208,"(Kalmar, Lönneberga)   Could it have been for work or military, for example?","On the reverse end, would there have been a reason for Swedes to travel to the Carpathian Mountain region?",0
Were 19th century Austro-Hungarians in Sweden or Swedes in Austria-Hungary (Carpathian Mts)?,Genealogy_1208,"On the reverse end, would there have been a reason for Swedes to travel to the Carpathian Mountain region?",Could a Swede and an Austro-Hungarian have met somewhere?,119
Elinor is a Hassall (identifying a Welsh woman born in the late 18th century from a single record),Genealogy_1209,Where I might look for her?,I’d need to explain how she ended up in Pembrokeshire in 1805 without (apparently) any nearby family – perhaps she was in service?,1769
Elinor is a Hassall (identifying a Welsh woman born in the late 18th century from a single record),Genealogy_1209,I’d need to explain how she ended up in Pembrokeshire in 1805 without (apparently) any nearby family – perhaps she was in service?,I may be missing some possibilities?,1351
Why was my great-grandfather honorably discharged from the US Army so many times?,Genealogy_1210,Why go through the formalities of discharging and re-enlisting?,Why not just have some vacation time between terms of service?,0
Why was my great-grandfather honorably discharged from the US Army so many times?,Genealogy_1210,Why not just have some vacation time between terms of service?,Was my great-grandfather fickle?,0
Why was my great-grandfather honorably discharged from the US Army so many times?,Genealogy_1210,Was my great-grandfather fickle?,Or was this normal in the early 1900s?,0
Is there a standard reference for alternative forms of a given or personal name?,Genealogy_1211,So is there a standard reference that genealogists would use for this?,Or is there even a term for these modified or variant given names that a librarian would recognize when I ask for help?,0
Any restrictions on the use of municipal coats-of-arms?,Genealogy_1212,"Who has a ""right"" to display images of these?",Is residence (current or former) in the area a sufficient reason?,0
Any restrictions on the use of municipal coats-of-arms?,Genealogy_1212,Is residence (current or former) in the area a sufficient reason?,What are the other restrictions on the use of municipal coats-of-arms?,0
Any restrictions on the use of municipal coats-of-arms?,Genealogy_1212,What are the other restrictions on the use of municipal coats-of-arms?,Why?,93
Where is the transcription effort for various census and other large record sets documented?,Genealogy_1213,I would like to know some basic statistics about the process:   When was it done for the various censuses?,How many people were involved?,0
Where is the transcription effort for various census and other large record sets documented?,Genealogy_1213,How many people were involved?,What sort of error checking was performed?,0
Where is the transcription effort for various census and other large record sets documented?,Genealogy_1213,What sort of error checking was performed?,How many records were processed in total?,0
Where is the transcription effort for various census and other large record sets documented?,Genealogy_1213,How many records were processed in total?,On average per transcriber?,0
Where is the transcription effort for various census and other large record sets documented?,Genealogy_1213,On average per transcriber?,Were transcribers paid or were they volunteers?,0
Where is the transcription effort for various census and other large record sets documented?,Genealogy_1213,Were transcribers paid or were they volunteers?,Were some paid for QA?,0
Where is the transcription effort for various census and other large record sets documented?,Genealogy_1213,Were some paid for QA?,Does this help clarify some of the issues raised in the comments?,669
Correctly identifying individual who goes by multiple names?,Genealogy_1214,"I found some marriage records for a potential first wife Margaret (but no death record) using the familysearch.org with the last name Solar, but how can I be sure I have the right person?",How can I be sure I have the right person?,776
Correctly identifying individual who goes by multiple names?,Genealogy_1214,How can I be sure I have the right person?,"What criteria need to be met for a genealogist to conclude that two records are referencing the same person, despite differences in name spelling?",0
Correctly identifying individual who goes by multiple names?,Genealogy_1214,"What criteria need to be met for a genealogist to conclude that two records are referencing the same person, despite differences in name spelling?",What particular data points and how many data points does one need to conclude that there was not a similarly named person living in the area around the same time and that I in fact have the right person?,0
What were UK reserved occupations during World War 2?,Genealogy_1215,Which occupations were reserved?,Is there an accesible list or reference book I could refer to?,0
What were UK reserved occupations during World War 2?,Genealogy_1215,Is there an accesible list or reference book I could refer to?,Did the list of reserved occupations change during the war?,0
Where can I find more information on Danish 16th century priests?,Genealogy_1216,"I know Danish records from this time is sparse, but I wonder if there may be some other wedge into this?",How did priests get educated during this time in Denmark?,0
Where can I find more information on Danish 16th century priests?,Genealogy_1216,How did priests get educated during this time in Denmark?,Maybe those institutions kept records?,0
How to make Gramps show more than 5 generations in the pedigree view,Genealogy_1220,How do I change this (as in make it show more)?,Or is it not possible?,0
Recording name for infant who died unnamed?,Genealogy_1221,How should I record those with no given names?,"How should I record this to make it clear at first glance (1) this child had no given name, and (2) this is not the same as the other unnamed child (if there is one in that family)?",163
Recording name for infant who died unnamed?,Genealogy_1221,"How should I record this to make it clear at first glance (1) this child had no given name, and (2) this is not the same as the other unnamed child (if there is one in that family)?",Is there a standard convention?,0
Tracing Japanese ancestor who immigrated to Hawaii?,Genealogy_1222,Luta was her second married name?,I have also been told that she was married once and it was maybe (And even my family couldn't say this for sure either..) Kunimori?,19
Tracing Japanese ancestor who immigrated to Hawaii?,Genealogy_1222,I have also been told that she was married once and it was maybe (And even my family couldn't say this for sure either..) Kunimori?,"Anyways, I guess what I am trying to know are there agencies in Hawaii and Japan that I could look into to find my family in Japan?",499
How much DNA would match a 5th cousin once removed?,Genealogy_1224,"Using GED Match autosomal compare, I found these matches, all in different chromosomes with:   minimum threshold size 300 SNPs mismatching-bunching limit 150 SNPs Minimum segment cM 4.0 cM:   Wilson:   Chr 1 120,064,541 to 149,717,828  4.2 cM 822 SNPs Chr 11    130,961,134 to 132,394,867  4.1 cM 546 SNPs Chr 16    28,165 to 1,175,315 4.2 cM 310 SNPs Chr 18    1,799,217 to 3,064,785  4.7 cM 425 SNPs Chr 18    4,128,311 to 5,452,488  4.7 cM 444 SNPs  Meredith (Sister of Wilson):   Chr 1 243,385,031 to 245,045,127  4.2 cM 514 SNPs Chr 5 168,169,228 to 169,810,385  4.1 cM 617 SNPs  Carol:   Chr 6 14,175,149 to 16,601,341    4.3 cM 672 SNPs Chr 19    53,015,545 to 55,106,529    5.2 cM 618 SNPs  Lawrence:   Chr 12    11,649,134 to 12,812,400    4.2 cM 422 SNPs Chr 15    93,109,846 to 94,320,114    4.2 cM 377 SNPs Chr 19    8,492,086 to 9,996,711  4.5 cM 340 SNPs  Clyde (brother of Lawrence):   Chr 13    24,623,069 to 26,284,031    4.2 cM 463 SNPs Chr 15    93,109,846 to 94,320,114    4.2 cM 378 SNPs     Do these results look like a 5th cousin once removed relationship?",Should I compare with different threshold values?,0
Reading words on old document relating to share of Will?,Genealogy_1226,What is the full transcription of this document?,"My Transcription is as follows:   Mary Ann Hughes (or Wright) a daughter of William Wright deceased was entitled under the will of James Wright late of Copthorne Worth who died on the 27th of October 1889 to a share of residue amounting to seventeen pounds and four pence – The said Mary Ann Hughes (or Wright) died intestate on the 17th of May 1890 having no property except the said share and an inscorance of Two pounds and Sixteen shillings which insurance money has been devoted towards funeral and incidental expenses leaving Two Pounds of funeral expenses but no debts owing – It has been since her death ascertained that the said Mary Ann Hughes or Wright was as is believed never married so that her mother Eliza Wright and her brothers and sisters: Sarah Jane Hunstad, Ann Hollands, John Wright, Stephen Wright and Elizabeth Atkins would each be beneficially entitled to one sixth part of such share subject to the said Two pounds remaining due for funeral and to the expenses of administration if any – Such six persons entitled have requested and authorised the trustees and executors of the said James Wright to pay to and equally between the three children of the said Mary Ann Hughes or Wright and who until recently have been supposed to be her legitimate children namely: Emily Pynn, Frederick and Alfred (and the ???",0
Why are 99% of my Ashkenazi DNA matches not in the Middle East or Central Asia?,Genealogy_1228,"If my K1a1b1a and GL1324 supposedly originated in the Near East as recently as a thousand years ago, how come 99% of my matches are in Europe, USA, and Australia?",Shouldnt the frequency of matches be greater from the Middle East and Caucasious/Central Asia?,0
"What Exactly are the ""Jewish Records"" on Ancestry.com?",Genealogy_1229,"Does anyone who is known to have been Jewish show up in the records, or is there something I'm missing?","What exactly makes a record ""Jewish,"" anyway?",87
"What Exactly are the ""Jewish Records"" on Ancestry.com?",Genealogy_1229,"What exactly makes a record ""Jewish,"" anyway?","For instance, census records show up in the Jewish Record Collection, but why do they, when the U.S Federal Census does not include one's religious alignment?",0
Locating given surname listed in Virginia Tax Records from late 18th and early 19th century?,Genealogy_1230,What determines whether an item is in the index?,"Is it just random as they build the index, as to whether an entry is listed?",0
Locating given surname listed in Virginia Tax Records from late 18th and early 19th century?,Genealogy_1230,"Is it just random as they build the index, as to whether an entry is listed?",Why is the same page available in two different images?,0
Locating given surname listed in Virginia Tax Records from late 18th and early 19th century?,Genealogy_1230,Why is the same page available in two different images?,Did the collector go around the county in alphabetical order?,0
Locating given surname listed in Virginia Tax Records from late 18th and early 19th century?,Genealogy_1230,Did the collector go around the county in alphabetical order?,What about the listing order of names in the record?,0
Locating given surname listed in Virginia Tax Records from late 18th and early 19th century?,Genealogy_1230,What about the listing order of names in the record?,"It seems to be ordered by last name, did the tax collector follow any logic to their order?",0
Locating given surname listed in Virginia Tax Records from late 18th and early 19th century?,Genealogy_1230,"It seems to be ordered by last name, did the tax collector follow any logic to their order?",Why was he with all the other last names beginning with 'S' but in the middle after names beginning 'Sh' on April 4th?,63
Locating given surname listed in Virginia Tax Records from late 18th and early 19th century?,Genealogy_1230,Why was he with all the other last names beginning with 'S' but in the middle after names beginning 'Sh' on April 4th?,"Was a person taxed every year, so if you don't find them, you should keep looking?",341
How to Decipher months in Virginia tax records with Information on the Collection Methodology?,Genealogy_1231,"Are entries always in chronological order, for example, do months get skipped?","What was the method actually used to collect the taxes, why was everyone spread out on different days of the year?",0
How to Decipher months in Virginia tax records with Information on the Collection Methodology?,Genealogy_1231,"What was the method actually used to collect the taxes, why was everyone spread out on different days of the year?",Is the date you paid just random as they got to you?,0
How to Decipher months in Virginia tax records with Information on the Collection Methodology?,Genealogy_1231,Is the date you paid just random as they got to you?,Did the collector go around the county in alphabetical order?,0
How to Decipher months in Virginia tax records with Information on the Collection Methodology?,Genealogy_1231,Did the collector go around the county in alphabetical order?,In summary: How can I use the method and process of tax collection to inform me in reading months in the tax records that are difficult to read?,0
Finding paternal grandfather?,Genealogy_1232,How does one find  Unknown Unknown?,through time and place?,0
Finding paternal grandfather?,Genealogy_1232,through time and place?,Thru DNA tests?,0
Finding paternal grandfather?,Genealogy_1232,Thru DNA tests?,through a GEDmatch?,0
Duplicate Identities and Persons and Incorrect Records,Genealogy_1233,"How do I discover the cause of and fix duplicate records on Ancestry, and on FamilySearch?","How do I find the true dates and places of life events, the true names of people, and their true relation to me when incorrect information is submitted for them or they have records stating contradicting information or are missing information?",0
Duplicate Identities and Persons and Incorrect Records,Genealogy_1233,"How do I find the true dates and places of life events, the true names of people, and their true relation to me when incorrect information is submitted for them or they have records stating contradicting information or are missing information?",How can I get these people's records changed once I do discover the truth?,0
Percentages of nucleotides in raw DNA,Genealogy_1234,Question 1:  does everybody observe this?,Is it special to this kit?,0
Percentages of nucleotides in raw DNA,Genealogy_1234,Is it special to this kit?,Question 2:  How can there be such a tight relationship between what's happening in each position?,0
