title,source,q1,q2,sep
What does geochemical data tell us about Earth's earliest palaeoclimatic conditions?,EarthScience_2103,But what does measured geochemical data tell us about the Earth's earliest palaeoclimatic conditions?,"This question is related to the previous questions:   What, if any, paleoclimate data can be derived from igneous rocks?",0
What does geochemical data tell us about Earth's earliest palaeoclimatic conditions?,EarthScience_2103,"This question is related to the previous questions:   What, if any, paleoclimate data can be derived from igneous rocks?","What, if any, paleoclimate data can be derived from stromatolite fossils?",0
Can impact events cause widespread volcanic activity on the other side of the planet?,EarthScience_2104,"Leaving aside the discussion of whether such a thing caused the formation of the Siberian Traps and thus the P-T mass extinction, in theory, can an impact on one side of the Earth cause volcanism on its antipode?","Also very important, why would this happen?",0
Can impact events cause widespread volcanic activity on the other side of the planet?,EarthScience_2104,"Also very important, why would this happen?",What's the supposed mechanism that converts short term seismic activity to volcanic activity derived from long term hot spots?,0
Can impact events cause widespread volcanic activity on the other side of the planet?,EarthScience_2104,What's the supposed mechanism that converts short term seismic activity to volcanic activity derived from long term hot spots?,Here are some links:  Volcano-asteroid combo may have done in the dinosaurs  Could dino-killing asteroid have pumped up giant volcanoes?,1010
What do the derivative or the integral of amplitude of a seismogram mean?,EarthScience_2105,"For the project I need to incorporate calculus, so I was wondering, what does finding the derivative of amplitude do?",And what does finding the integral get you?,0
"Do other terrestrial planets have ""earthquakes""?",EarthScience_2106,I was wondering if other planets have earthquakes?,Since this comes down to plate tectonics (right?,0
"Do other terrestrial planets have ""earthquakes""?",EarthScience_2106,Since this comes down to plate tectonics (right?,What frequency do different kinds of seismic activity appear throughout the universe?,326
Axial Obliquity and Climate Change,EarthScience_2107,My Questions are:   What changes in climate pattern can be observed when obliquity is at the extremes?,How extreme can the climate get if the obliquity oscillates between 20 and 30 degrees?,0
How probable is is that earth magnetic field will change 180 degrees at once?,EarthScience_2108,But is there going to be a point where the field suddenly radically changes direction?,If so what is the cause of that?,0
How probable is is that earth magnetic field will change 180 degrees at once?,EarthScience_2108,If so what is the cause of that?,"If not, then is the field changing all the time gradually?",0
How can I merge weather data from different time zones?,EarthScience_2109,from different time zones?,Has anyone figured out the easiest method for aligning weather data?,134
How can I merge weather data from different time zones?,EarthScience_2109,Has anyone figured out the easiest method for aligning weather data?,"However, if I transformed my date/time into GMT, with a new column tracking the offset (maybe to convert it back later), it would be the same GMT time in both locations that the rain was occurring?",517
How can I merge weather data from different time zones?,EarthScience_2109,"However, if I transformed my date/time into GMT, with a new column tracking the offset (maybe to convert it back later), it would be the same GMT time in both locations that the rain was occurring?",Does anyone have any simple solutions I am overlooking?,102
What are the relative contributions of planets to the Milankovitch Cycles?,EarthScience_2110,"My question is, what are the relative contributions of Saturn and Jupiter to the orbital eccentricity of the Earth?",Do the Trojan Asteroids also factor into the eccentricity of our orbit?,0
What are the relative contributions of planets to the Milankovitch Cycles?,EarthScience_2110,Do the Trojan Asteroids also factor into the eccentricity of our orbit?,the long-term climate cycle)?,131
How does the lifetime of methane vary in the atmosphere?,EarthScience_2111,What are those conditions that would affect the lifetime of methane?,How does the lifetime of methane vary in the atmosphere?,0
Are all natural diamonds made of organic carbon material?,EarthScience_2112,But did plants and trees of 300 million years ago sink so deep?,"Or is it possible that  inorganic carbon, what was already in the Earth, is the source of diamonds?",0
Are all natural diamonds made of organic carbon material?,EarthScience_2112,"Or is it possible that  inorganic carbon, what was already in the Earth, is the source of diamonds?","I've heard also that there could be other exo-planets in the galaxy that are made of diamonds so it looks like it should be possible, or isn't that true?",0
"Why are ""ground level"" air quality monitors really on rooftops?",EarthScience_2113,My questions are:   Is it appropriate to represent air quality using measurement data on a building roof?,What's the difference between air quality on the ground &amp; the roof?,0
"Why are ""ground level"" air quality monitors really on rooftops?",EarthScience_2113,What's the difference between air quality on the ground &amp; the roof?,And what matters?,0
"What causes a rainbow, its colours and its shape?",EarthScience_2114,What is the cause of rainbows?,What makes it form a semi-circle in the atmosphere and its colours?,63
How about local impacts of deforestation on droughts and floods?,EarthScience_2115,I know that deforestation in Indonesia contributes to the whole climate change problem but are there not any local impacts of this deforestation in Indonesia directly concerning droughts and floods on this region?,"So, in this case, does the risk of having more floods, desertification and droughts increase directly in Indonesia or around this region?",82
How about local impacts of deforestation on droughts and floods?,EarthScience_2115,"So, in this case, does the risk of having more floods, desertification and droughts increase directly in Indonesia or around this region?","In this case, can we attribute the increase of frequency and severity of droughts in this region (and other possible events in this region) due to the bad use of this natural capital ?",695
Dating fluvial terraces with $^{10}\rm{Be}$,EarthScience_2116,What is the root-mean square error?,Can you think of a procedure that would be more systematic than trial-and-error guessing?,0
Physics based circulation models,EarthScience_2117,How useful are physics based models when considering circulations at synoptic scales?,Are they useful?,0
Physics based circulation models,EarthScience_2117,Are they useful?,"Can we not make predictions, observe trends based on data alone?",0
"Cloud in a bottle experiment. Why does the ""cloud"" get thicker with repeated squeezing?",EarthScience_2118,Why are they releasing  energy in a system that is already going to a lower energy state?,"Maybe the condensation nuclei can be seen as doing the same thing to reduce temp, and pressure changes in the cloud?",441
How to tell the difference between real rain and fake rain (cloud seeding)?,EarthScience_2119,"Natural rain and human produced rain must have some fundamental differences, should they not?",What differences exist between natural rain and human “rain”?,0
Volcanoes in the Alps and Himalayas and the subduction of Tethys Sea,EarthScience_2120,But where are the volcanoes that would have resulted due to this?,Where are the volcanoes in the Alps and the Himalayas?,0
What did tunnel digging teach us about the formation of chains of mountains?,EarthScience_2121,"Since tunnelling is like making a giant horizontal core sample, what did the analysis of the extracted rocks teach us?","Is the inside homogeneous or layered, are there ""deformations"", etc?",0
Is Atacama Desert cloudy or cloudless most of the year?,EarthScience_2122,"So, which is true?","And if one of them is not true, then how did it gain popularity at all?",0
Changes in Earth's orbital and rotation speeds,EarthScience_2123,What are the Earth's maximum and minimum orbital speeds around the Sun?,Is there any way to calculate orbital speed at any point of Earth's orbit?,0
Changes in Earth's orbital and rotation speeds,EarthScience_2123,Is there any way to calculate orbital speed at any point of Earth's orbit?,Is there a way to relate this to the calendar?,0
Changes in Earth's orbital and rotation speeds,EarthScience_2123,Is there a way to relate this to the calendar?,Does the change in speed during an orbit around the Sun affect Earth's revolution time around its own axis?,0
Are we now and/or have we been in the RCP8.5 scenario?,EarthScience_2124,Is it generally understood that we (globally) have been living in an RCP8.5 scenario over the past 7-8 years?,Such that a predictive climate model using RCP8.5 assumptions that was run circa 2011 can be considered indicative of the time between then and now?,0
"Is the ""Kartenhoff"" meteorite real?",EarthScience_2125,"In the Bond movie ""Spectre"", there is a scene with a large meteorite on a stand:    Is this meteorite real, or is it based on a real meteorite?",Are there actually any meteorites this large and perfect?,0
Stream function on a periodic domain?,EarthScience_2126,Is this correct?,"If yes, what is the rationale for choosing the values at the African coast?",0
Stream function on a periodic domain?,EarthScience_2126,"If yes, what is the rationale for choosing the values at the African coast?",wouldn't the value at Cape Horn be more natural?,0
Stream function on a periodic domain?,EarthScience_2126,wouldn't the value at Cape Horn be more natural?,Why is this not an issue?,262
What is the general procedure to run WRF-chem with chen_opt=16,EarthScience_2127,Is there anybody who has run WRF-chem with chem_opt=16 successfully to simulate the green house gases?,"Hence, any body can give me advice?",171
Understanding a diagram of Earth's radiation balance,EarthScience_2128,"That leaves 25%, where does that go/factored into?","The entire right half of this diagram confuses me, what is happening there?",0
Understanding a diagram of Earth's radiation balance,EarthScience_2128,"The entire right half of this diagram confuses me, what is happening there?",Why is there a red line connecting 70%SW and 70%LW?,0
Understanding a diagram of Earth's radiation balance,EarthScience_2128,Why is there a red line connecting 70%SW and 70%LW?,"What does ""?",0
Understanding a diagram of Earth's radiation balance,EarthScience_2128,"What does ""?","?%LW"" mean?",0
What is the difference between radiation balance and the global energy balance?,EarthScience_2129,How are they different?,Why one is a radiation balance model and the other a global energy balance model?,0
Easy homework questions about seasons and daytime,EarthScience_2130,At which width circle does the sun shine perpendicularly?,How long is a day south of the south polar circle?,0
Easy homework questions about seasons and daytime,EarthScience_2130,How long is a day south of the south polar circle?,Which season is starting in the southern hemisphere?,0
What are the criteria that make a planet (in)habitable?,EarthScience_2131,What makes a planet habitable?,Is there an official set of criteria?,0
Where does the lithium in Salar de Uyuni comes from?,EarthScience_2132,What is the source of lithium in the brine?,Where does it come from?,0
Does the gravitational pull of the moon affect the composition of Earth's atmosphere?,EarthScience_2133,"In particular, does the pull of the moon affect the amount of water vapour in the Earth's atmosphere?","In other words, if the moon were larger, or orbiting more closely to the earth, would the increased gravity cause the composition of the atmosphere to change?",0
Regarding various types of atmospheric pollution,EarthScience_2134,"Does all the car pollution (from about 150 million cars at least in the U.S. and a lot more in all of North America and the rest of the world) all the smoke-stack pollution of various factories and all the Airline pollution running day after day have a deleterious and damaging effect on the general atmosphere and, over time, the climate?",Has anyone calculated how much exhaust from cars is produced in one day on average in a 'moderate' sized city?,204
What is Geoalchemy?,EarthScience_2135,"I am reading this paper, and the authors have an interesting affiliation:    Center for Geoalchemy, MIT?",Any ideas for the source/reason for this name?,138
Intuitive explanation of precipitation amount,EarthScience_2136,"What does it mean, for a human, that there will be (for example) 0.5mm precipitation?",Is it a lot or not?,0
Intuitive explanation of precipitation amount,EarthScience_2136,Is it a lot or not?,Is there a reference online describing precipitation amounts in everyday terms?,0
Freshwater changes in time?,EarthScience_2137,How much has the total available freshwater change over time?,How much has it gone from one reservoir to another?,0
Freshwater changes in time?,EarthScience_2137,How much has it gone from one reservoir to another?,How can we estimate future changes?,0
"'Peak water' in the Ogallala Aquifer, USA?",EarthScience_2138,"Given the effects of climate change on aquifer recharge and drought cycles, coupled with the human depletion of the aquifer, is there any evidence that 'peak-water' could occur in the Ogallala Aquifer?","By 'peak-water', I am referring to a point where it becomes practically and economically impossible to pump water from the aquifer  This question is related to Recharge a dry aquifer?",0
Extent of the Persian Gulf,EarthScience_2139,Is there a consensus on when the Persian Gulf reached its modern day levels?,Any suggestions?,121
Width of strata in stratigraphic column,EarthScience_2141,Is the width of strata usually an increasing function of the area occupied by the respective stratum?,Can width represent other characteristics of the described stratum?,0
Statistical weather prediction,EarthScience_2142,"Assuming I have time evolution of air temperature, air pressure, wind speed, wind direction, relative humidity and cloudiness, how can I predict weather based on this information?",How would I predict the weather based on the time evolution of these variables?,493
Why can isotopes reflect the age of the Earth rather than the age of the supernova that created them?,EarthScience_2144,But wasn't all uranium in the Solar System created in one or more supernova?,How come the isotopes reflect the time of the accretion of the Earth?,116
Why can isotopes reflect the age of the Earth rather than the age of the supernova that created them?,EarthScience_2144,How come the isotopes reflect the time of the accretion of the Earth?,"How come the accretion affected the ratios of different isotopes, changed the nuclei of atoms?",0
Why can isotopes reflect the age of the Earth rather than the age of the supernova that created them?,EarthScience_2144,"How come the accretion affected the ratios of different isotopes, changed the nuclei of atoms?",Why doesn't radiometric dating just reflect the age of the supernova in which the isotopes were once created by high energy nuclear fusion processes?,0
Compute direction of gravity vector,EarthScience_2145,So I have some questions:   How to compute normal to geoid?,What is the maximum discrepancy of angle between elipsoid normal and geoid normal?,0
Compute direction of gravity vector,EarthScience_2145,What is the maximum discrepancy of angle between elipsoid normal and geoid normal?,"Also my question:  If difference in angle between ellipsoid normal and geoid normal(""deflection of the vertical"") is about 100 seconds of arc (0,0277778 degree) is it safe to use ellipsoid normal for this practical application?",402
"In general, does the presence of vegetation increase/decrease gross water loss (evapotranspiration) compared to barren land (evaporation only)?",EarthScience_2146,"Based on my intuitive guess, I would say barren land would suffer bigger water loss but has there been any reliable research done on this?",Is there a method to calculate and compare the gross water loss of the two scenarios?,0
Why is the South Pole colder than the North Pole?,EarthScience_2147,"Does that mean that if there was a continent at North Pole, there would also be much more ice there?",Is impact of Gulf stream also a factor in this or no?,0
Stars twinkling,EarthScience_2148,What is the science behind the vigorous glow of stars ?,Since 2 days I was observing one of the stars in blue and red colour I just want to know what is the speciality of that star?,0
What would be the effect of bringing seawater pipes to the Sahara desert?,EarthScience_2150,"How hard will it be to fill, say, a Nevada sized inner salty lake?",And would that humidify the air enough that dew - falling to the ground each night - would somehow start a greening cycle?,0
What would be the effect of bringing seawater pipes to the Sahara desert?,EarthScience_2150,And would that humidify the air enough that dew - falling to the ground each night - would somehow start a greening cycle?,What if a little mud was added to the water to precipitate into a bed that would retain the lake?,0
What would be the effect of bringing seawater pipes to the Sahara desert?,EarthScience_2150,What if a little mud was added to the water to precipitate into a bed that would retain the lake?,"Is there any modification to this childish plan that would make it, at least, realizable?",0
Why is lightning going from the Earth to the clouds while the electrons are going from the clouds to the Earth?,EarthScience_2151,But the question now is how electrons that emerge give a flash of light which goes up?,See also : Why does lightning strike from the ground-up?,0
"In -20 °C weather, creeks below waterfalls here form ice columns. What are these called? Ice-canoes?",EarthScience_2152,How common or rare is it?,What other regions of the world does this occur in?,0
"In -20 °C weather, creeks below waterfalls here form ice columns. What are these called? Ice-canoes?",EarthScience_2152,What other regions of the world does this occur in?,What specific requirements are needed to produce it and could it be reliably produced in a lab or a fountain or pond?,0
"In -20 °C weather, creeks below waterfalls here form ice columns. What are these called? Ice-canoes?",EarthScience_2152,What specific requirements are needed to produce it and could it be reliably produced in a lab or a fountain or pond?,What other structures are similar to this?,0
What is the difference between climate change and global warming?,EarthScience_2153,"What are the ""official"" definitions of ""Climate Change"" and ""Global Warming""?","How does the IPCC - distinguish between ""Global Warming"" and ""Climate Change""; or, are the terms interchangeable?",0
What is the difference between climate change and global warming?,EarthScience_2153,"How does the IPCC - distinguish between ""Global Warming"" and ""Climate Change""; or, are the terms interchangeable?",Example Ambiguities:   Global Warming - a relentless rise in temperature?,224
What is the difference between climate change and global warming?,EarthScience_2153,Example Ambiguities:   Global Warming - a relentless rise in temperature?,Due to both natural and human contributors?,0
What is the difference between climate change and global warming?,EarthScience_2153,Due to both natural and human contributors?,Or exclusively to pollution?,0
What is the difference between climate change and global warming?,EarthScience_2153,Or exclusively to pollution?,Climate Change - A competing theory?,98
What is the difference between climate change and global warming?,EarthScience_2153,Climate Change - A competing theory?,A newer refinement of Global Warming Theory?,0
What is the difference between climate change and global warming?,EarthScience_2153,A newer refinement of Global Warming Theory?,"Corollary Theories -  Is Climate Change is a larger study, and Global warming falls within, or one causes the other, etc?",105
"Definition of ""hundreds of ice accretion""",EarthScience_2154,Is this standard terminology?,"Does ""hundreds (of)"" somehow refer to a unit of measure, or is there a (likely or standard) unit of measure implied or missing here?",0
How does the air-circulation in the lower stratosphere look like?,EarthScience_2155,Is there some publicly available data about air-circulation in the stratosphere?,Or do you have an idea how to generate test-data for my simulation?,0
Meteor Explosion,EarthScience_2156,My question is how that is possible?,"I understand the concept of the atmosphere and ground would cause an explosion, but how is it possible while in mid-air?",0
"Is there a formula for heat retained by an atmosphere, based on density and composition?",EarthScience_2157,Does such a formula exist?,"Or if not, are there any rule-of-thumb sort of things I could use for estimating ""If an atmosphere doubles in density, its heat will rise by X percent"" or ""If you replace half the CO2 in the atmosphere with O2, your heat will drop by Y percent"", etc?",0
How bad is geo-engineering?,EarthScience_2158,"So, my question is, how bad does geo-engineering go as far as controlled experiments done in totally isolated labs?","Given the current computation power is better than in the past and will most likely be better in the future, once we have calibrated and validated those climate/weather models, can we use them to fight extremes of weather like floods, drought, hurricanes and all other wind storms?",115
How bad is geo-engineering?,EarthScience_2158,"Given the current computation power is better than in the past and will most likely be better in the future, once we have calibrated and validated those climate/weather models, can we use them to fight extremes of weather like floods, drought, hurricanes and all other wind storms?",How wrong can one be to think like that?,419
How deep is the permafrost in the Antarctic?,EarthScience_2159,How far down you would have to live to escape the permafrost?,100 ft?,0
How deep is the permafrost in the Antarctic?,EarthScience_2159,100 ft?,1000 ft?,0
How deep is the permafrost in the Antarctic?,EarthScience_2159,1000 ft?,How feasible would an underground base be?,10
Why don't scientists use fire entry suits to study volcanoes?,EarthScience_2160,Why don't volcanologists use these suits to study volcanoes?,"Instead of using those awkward long metal rods to pick out the right piece of lava to study, couldn't they use their gloved hands to pick it up (perhaps on the colder erupting lavas like the ones that does so at 650 °C)?",0
Is the temperature (even a bit) warmer in a forest?,EarthScience_2161,Is the temperature (even a bit) warmer in a forest?,Is it because the temperature is a bit warmer?,108
Is the temperature (even a bit) warmer in a forest?,EarthScience_2161,Is it because the temperature is a bit warmer?,Or simply because there is no dew on the ground in a forest?,0
Oceanic-atmospheric coupling between the Indian Ocean and the Pacific Ocean basins,EarthScience_2162,Is there scientific agreement that the two basins are coupled at the oceanic level as well at the atmospheric level ?,What are the observable manifestations of this coupling between basins ?,0
Pyroclastic flow protection,EarthScience_2163,How effective are these concrete shelters for survival against pyroclastic flows?,"additionally, has there been any research for the development of protective gear against pyroclastic flows?",0
How can the average coldest day of the year be before the winter solstice?,EarthScience_2166,[source]    How can this be?,Why would temperatures start rising again even while days are still growing shorter?,0
What are the tallest hydrothermal vents in the world?,EarthScience_2168,My questions are which hydrothermal vent system is currently considered to be the tallest?,What contribute to make that system larger?,0
What are the tallest hydrothermal vents in the world?,EarthScience_2168,What contribute to make that system larger?,How old is the vent system?,0
What are the tallest hydrothermal vents in the world?,EarthScience_2168,How old is the vent system?,Are there any peculiar organisms associated with the system that haven't been found anywhere else?,0
Should total ground heat flux be 0?,EarthScience_2169,Are there other avenues for heat loss or gain from the soil?,Are any of these significant in a climatological context?,0
Should total ground heat flux be 0?,EarthScience_2169,Are any of these significant in a climatological context?,"Or should the total heat flux into (or out of) the ground from the atmosphere be equal to zero (or close enough for practical purposes, over time scales longer than a year)?",0
About the effectiveness of sand-bags,EarthScience_2170,Are there any recognized studies on the effectiveness of sand-bags in protecting property in some disaster or flood?,So have there been any official studies in the effectiveness of sand bags?,384
Dry atmospheric temperature profile (dry adiabatic vs. isothermal),EarthScience_2172,My question is:   What causes the discrepancy?,Is there a consensus?,0
Mixing equation for confluence of two rivers,EarthScience_2173,How can I calculate the final concentration of two ions in a river after the confluence of two rivers?,"River 1 flows at [tex], contains $\small\sf{500\ mg/L\ Mg,\ 1.1\    g/L\ Ca}$ River 2 flows at [tex], contains $\small\sf{0.34\ g/L\ Mg,\ 200\    mg/L\ Ca}$   How do I find Mg and Ca concentrations in River 3, after the joining of Rivers 1 and 2?",0
How did plants adapt to $\small\sf{CO_2}$ levels past 400k years? Why won't they do it again?,EarthScience_2174,I'm not sure where and why has all [tex] gone every 100.000 years and out of where has [tex] come?,But if that's true why can't plants change their composition again to adjust for human [tex]-emissions pace?,383
What is the source of lava of volcano? From magma below crust? Or from molten crust by rubbing?,EarthScience_2175,"Most images explain volcanos contain some orange stuffs as magma below volcanoes as magma chamber, but the problem is, what is the primary source of the magma?",Which is correct?,481
Largest mountain range,EarthScience_2177,The major mountain chains of Earth are found near: Convergent (subduction) and convergent (collisional) boundaries or transform boundaries?,it should be both subduction and collisional right?,0
How are wind speeds typically distributed?,EarthScience_2178,What probability distribution do wind speed measurements typically follow?,"If it is a Weibull, are there typical parameters that are used, or can these vary?",162
What are the dominant elements that oxygen is bonded to on earth?,EarthScience_2179,Is oxygen dominantly bonded to silicon?,If so by how much and to what other elements does it most likely bond to?,0
Seismic data processing software,EarthScience_2180,"For processing seismic data, why is Seismic Unix so important?",What distinguishes it from other seismic processing software like GLOBE Claritas or Omega?,0
Seismic data processing software,EarthScience_2180,What distinguishes it from other seismic processing software like GLOBE Claritas or Omega?,Is it argued that processing capabilities are superior to other seismic processing software or that it is easier to use?,0
Seismic data processing software,EarthScience_2180,Is it argued that processing capabilities are superior to other seismic processing software or that it is easier to use?,Does it get recommended for use because of cost or its wide use?,0
Why are Kp Index values updating at times greater that the intervals in which they belong?,EarthScience_2181,0000 - 0300)?,Or is there some sort of delay or shift I need to take into account?,0
What causes such a narrow slit in a cliff? (see photo),EarthScience_2182,Is it natural or man-made?,"If natural, what processes could have formed it?",0
Details on Ocean floor,EarthScience_2183,Is this accurate detail?,From ships that have passed over the area?,0
Good Open source alternatives to SeisImager & RES2DINV?,EarthScience_2184,Are there any good open source (Linux) alternatives of SeisImager which includes Pickwin and Plotrefa and file formats are .sg2?,Same question for RES2DINV?,0
Is spectrum of sunlight the same in the summer as in the winter?,EarthScience_2185,Does this mean that the blue light is more scattered out?,Are the frequencies we receive in the winter relatively the same as in summer or is there a change in the received spectrum?,0
Is spectrum of sunlight the same in the summer as in the winter?,EarthScience_2185,Are the frequencies we receive in the winter relatively the same as in summer or is there a change in the received spectrum?,Are there less UV-B rays in winter than there are in summer relative to UV-A?,0
Is spectrum of sunlight the same in the summer as in the winter?,EarthScience_2185,Are there less UV-B rays in winter than there are in summer relative to UV-A?,If so what is the cause of that?,0
Long-term Wind Speed Forecasting: reality or wishful thinking?,EarthScience_2186,Isn't there a consensus about what long term means when it deals with wind speed forecasting?,"Can it be assumed year(s)-long wind speed forecasting withsignificant accuracy  is still some far-fetched, wishful thinking?",2
Long-term Wind Speed Forecasting: reality or wishful thinking?,EarthScience_2186,"Can it be assumed year(s)-long wind speed forecasting withsignificant accuracy  is still some far-fetched, wishful thinking?",c. What are some efficient models out there yielding meaningful results?,0
About Earthquakes and their properties,EarthScience_2187,"I was thinking could all the millions or billions of extra 'tonnage' of buildings that has been built over the last 20 years say, could all this 'MASSIVE' pressure on the ground in San Francisco be somehow delaying the build up of any instabilities in the underground areas ?",Do Earthquakes mainly strike near areas where there are not that many MASSIVE buildings?,100
Can climate models reliably predict meteorological extremes?,EarthScience_2188,This question is related to and extension of my previous question which was about the methodology used to predict future climatic extremes:  What is the methodology to analyze future climatic extremes using the results of climate models?,Are GCMs calibrated to observed mean or multiple quantiles?,777
Can climate models reliably predict meteorological extremes?,EarthScience_2188,Are GCMs calibrated to observed mean or multiple quantiles?,averages are used?,28
Can climate models reliably predict meteorological extremes?,EarthScience_2188,averages are used?,"Averages of larger areas or grid points (corresponding to the applied resolutions) are adopted in the calibration, validation processes?",0
Can climate models reliably predict meteorological extremes?,EarthScience_2188,"Averages of larger areas or grid points (corresponding to the applied resolutions) are adopted in the calibration, validation processes?",What are the typically used target parameters used in the calibrations?,0
Can climate models reliably predict meteorological extremes?,EarthScience_2188,What are the typically used target parameters used in the calibrations?,"The question: If we take one simulation for the 1950-2000 period and assume for a moment that model uncertainty is negligible compared to climate variability, can we treat the simulation data as a sample with more or less equivalent confidence than that of the actual observations, corresponding to the same period, to infer large return period extremes?",188
How isotropic is the Earth's inner core boundary?,EarthScience_2189,How isotropic is the Earth's inner core boundary?,Related questions  How can we guess the size of the Earth's inner core(and what it's made of)?,0
How isotropic is the Earth's inner core boundary?,EarthScience_2189,Related questions  How can we guess the size of the Earth's inner core(and what it's made of)?,Why does seismic activity shed light on the inner core rigidity?,0
How isotropic is the Earth's inner core boundary?,EarthScience_2189,Why does seismic activity shed light on the inner core rigidity?,Why is Earth's inner core solid?,0
Is there an estimate for the length of the American Cordillera?,EarthScience_2191,"There was no geography site on Stack Exchange, so I thought the best place to ask about this was in Earth Science: Do we have an estimate for the length of the American Cordillera (the chain of mountain ranges in the west of the Americas, reaching from Alaska down to Antarctica)?","Does a record exist for this lengthy range, or did no one ever bother?",517
What would be the first thing which will render the Earth uninhabitable?,EarthScience_2192,"There are quite a few things which can make an otherwise habitable planet uninhabitable, and some of these will eventually happen, sooner or later:   engulfed by its star when it becomes a red giant destroyed by the nova or supernova of its star loses its magnetosphere and the solar wind blows its atmosphere away collides with a large enough object gamma ray burst maybe other astronomical phenomena?","some of these will inevitably happen to Earth in the future, but which one is to be expected to happen sooner?",0
"Nuclear testing and the Anthropocene, a chemostratigraphic link?",EarthScience_2193,A working group recently suggested in the article When did the Anthropocene begin?,Have there been any global correlation of artificial radionuclides in the recent chemstratigraphic record to justify this as a possible Holocene-Anthropocene boundary?,1082
Is Antarctic sea ice at record levels?,EarthScience_2194,"My questions are: Considering the level of variability in coverage, can the Antarctic sea ice extent be considered at ""record levels""?","If so, what is the consensus on the causes of  this increase?",0
Deuterium-less oceans,EarthScience_2195,Does deuterium serve some purpose in the oceans?,What would happen if there was none left?,0
"Mega-tsunami, what is the greatest possible height of a tsunami?",EarthScience_2196,"How a tsunami forms and how it travels is well documented (thus is not the subject of this question), nor is this asking about the inland reach of such a disaster, they are answered in the related questions Is a mega tsunami that will destroy America inevitable?, Is Atlanta too far inland and too far above sea level to be affected by the comet in “Deep Impact”?",Is there a theoretical upper limit for the maximum height of a tsunami?,116
What is the tectonic explanation for parallel ridges in the Arctic Ocean?,EarthScience_2197,What is the tectonic explanation for these parallel ridges in the Arctic Ocean?,"Additionally, are they in anyway linked?",0
Why does the Inter tropical Convergence Zone shift?,EarthScience_2198,"Could someone explain, in simple terms, (a) What the ITCZ and monsoon trough are?",Are they just regions of low pressure?,0
Why does the Inter tropical Convergence Zone shift?,EarthScience_2198,Are they just regions of low pressure?,(b) What causes this to shift away from the equator?,0
Why does the Inter tropical Convergence Zone shift?,EarthScience_2198,(b) What causes this to shift away from the equator?,(c) Does 'convergence' have anything to do with all of this?,0
Why deep ocean didn't freeze during snowball Earth?,EarthScience_2199,"My question is, why didn't all the water freeze?","Something must have kept deep water from freezing, what was it?",75
Why deep ocean didn't freeze during snowball Earth?,EarthScience_2199,"Something must have kept deep water from freezing, what was it?",Geothermal warmth?,0
Why deep ocean didn't freeze during snowball Earth?,EarthScience_2199,Geothermal warmth?,Underwater volcanoes?,0
Why deep ocean didn't freeze during snowball Earth?,EarthScience_2199,Underwater volcanoes?,"I know there was a lake found deep under thick ice, why didn't it freeze?",99
How do we use oxygen isotopes as temperature proxy?,EarthScience_2200,"So when it's warm, we should have more [tex] in ocean sediments, and less in arctic glaciers, right?",So how to figure out temperature from ice and sediments cores?,368
"Sudden Localized Surface Water Temperature Increase In Eastern Lake Superior, Canada",EarthScience_2202,Can anyone confirm or rule out that this is a real event?,"If it is real, what is the explanation?",0
Does temperature affect partial pressure of gas dissolved in water?,EarthScience_2203,"It indicates that if atmospheric pressure is 101.3 kPa (pO2 in the atmosphere = 21.222 kPa) then the pO2 in seawater could be anything from 21.094 kPa at 0*C to 20.331 at 30*C.  If this is true, what causes this relationship?",How can I calculate expected seawater pO2 given atmospheric pressure and temperature?,0
Does temperature affect partial pressure of gas dissolved in water?,EarthScience_2203,How can I calculate expected seawater pO2 given atmospheric pressure and temperature?,Perhaps in the marelac package?,67
How viscous is the Earth's mantle?,EarthScience_2204,"If the Earth were to stop rotating, removing the centrifugal force causing the equatorial bulge, how long would it take for the mantle and crust to return to hydrostatic equilibrium?","That is, immediatly, thousands of years, or millions of years?",0
How viscous is the Earth's mantle?,EarthScience_2204,"That is, immediatly, thousands of years, or millions of years?","if matter were arranged in such a shape, how long (orders of magnitude) would it take to settle?",130
"If the distance between Earth and the moon were changed, would the effects be immediate?",EarthScience_2205,My question is: how long would it take for the change in the moon's orbit to be felt on Earth?,"Are we talking almost immediately/ within the hour for some unlucky areas that are now much closer to the moon on its new orbit, and at most within 12 hours for the ""luckier"" areas?",0
"If the distance between Earth and the moon were changed, would the effects be immediate?",EarthScience_2205,"Are we talking almost immediately/ within the hour for some unlucky areas that are now much closer to the moon on its new orbit, and at most within 12 hours for the ""luckier"" areas?",Or would the time frame be much longer?,0
What is a vertical wavenumber?,EarthScience_2206,But what would a vertical wavenumber mean?,Is it just another term for the wavenumber of a wave that is propagating vertically?,0
What is a vertical wavenumber?,EarthScience_2206,Is it just another term for the wavenumber of a wave that is propagating vertically?,"Precisely, how is it (if it is) different from the wavenumber of a wave in general?",60
"How long does earth take to recover from mass extinctions? What is ""normal""?",EarthScience_2207,Is it short or is it long?,To expand the question:   Is the global ecosystem resilient to complete annihiliation?,0
"How long does earth take to recover from mass extinctions? What is ""normal""?",EarthScience_2207,To expand the question:   Is the global ecosystem resilient to complete annihiliation?,"As long as there is some life left, is it likely to prevail?",0
